collision_year_x,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,driver_imd_decile,escooter_flag,driver_distance_banding,collision_year_y,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_district,first_road_class,first_road_number,road_type,speed_limit,junction_detail_historic,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control_historic,pedestrian_crossing_physical_facilities_historic,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards_historic,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,collision_injury_based,high_risk,hour,month
2024,9,0,-1,9,1,7,0,8,0,0,0,0,1,1,-1,9,2,23,5,1398,1,11,1,0,1,2024,14,2,1,4,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,11,7
2024,9,0,-1,19,4,8,0,0,5,7,0,0,4,1,-1,9,1,22,5,1398,1,12,4,0,1,2024,6,1,1,5,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,19,5
2024,9,0,7,7,8,3,0,4,0,0,0,0,1,1,2,2,1,25,5,1364,1,14,1,0,4,2024,12,2,1,7,-1,3,19,1,60,1,0,4,3,1237,0,0,0,4,1,1,0,0,0,2,2,2,0,0,19,11
2024,9,0,-1,15,3,1,0,0,0,0,0,0,3,1,-1,9,1,25,5,1686,2,12,-1,0,-1,2024,21,2,1,7,-1,3,50,1,30,-1,0,-1,3,50,-1,-1,0,1,1,1,-1,-1,0,1,1,1,1,0,18,9
2024,9,0,-1,19,3,6,0,0,0,0,1,11,4,1,-1,2,2,21,5,1364,1,16,6,0,2,2024,63,1,1,2,-1,3,476,6,50,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,0,8,10
2024,9,0,-1,9,1,8,0,1,0,0,0,0,4,1,-1,2,1,19,4,1399,1,8,1,0,1,2024,11,2,1,3,-1,3,690,6,30,-1,16,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,3,2,1,0,11,1
2024,9,0,-1,19,7,3,0,0,5,4,0,0,1,1,-1,2,1,20,4,1398,1,12,5,0,4,2024,43,3,1,3,-1,4,376,6,40,-1,0,-1,6,0,-1,-1,17,1,1,1,-1,-1,0,1,1,2,1,0,11,5
2024,9,0,9,9,5,3,0,8,0,0,0,0,1,1,6,6,1,22,5,1199,1,0,-1,0,-1,2024,43,2,2,2,-1,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,17,6
2024,9,0,-1,1,7,3,0,1,0,0,7,10,2,1,-1,9,1,21,5,1598,1,17,6,0,2,2024,50,1,1,1,-1,6,0,6,30,-1,17,2,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,5,7
2024,9,0,18,19,8,4,0,0,0,0,0,0,1,1,2,2,2,19,4,1399,1,5,3,0,1,2024,12,2,2,5,-1,6,0,6,60,0,0,-1,0,-1,0,0,0,1,5,2,0,0,0,2,1,2,0,1,18,3
2024,9,0,2,2,0,0,0,1,0,0,0,0,1,1,6,6,1,18,4,1598,1,17,9,0,1,2024,54,1,1,1,-1,4,3098,6,40,3,13,4,6,0,0,0,0,4,1,1,0,0,0,2,1,2,0,0,2,11
2024,9,0,-1,4,2,6,0,8,0,0,0,0,1,1,-1,6,1,20,4,1398,1,11,3,0,1,2024,40,2,1,4,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,21,8
2024,9,0,18,19,3,7,0,5,0,0,3,0,3,1,1,1,1,18,4,1598,1,15,1,0,1,2024,17,2,1,4,-1,3,174,3,50,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,11,4
2024,9,0,-1,13,2,6,0,0,0,0,7,10,4,1,-1,9,1,25,5,1399,1,5,6,0,4,2024,63,3,1,2,-1,3,487,6,60,-1,0,-1,-1,-1,-1,-1,0,6,1,1,-1,-1,0,2,1,-1,1,0,17,3
2024,3,0,18,19,5,1,0,0,5,0,0,0,2,1,6,6,1,24,5,125,1,12,5,0,4,2024,1,3,2,4,-1,3,243,6,40,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,15,8
2024,9,0,3,3,3,7,0,1,0,0,0,0,2,1,6,6,2,25,5,1999,2,6,7,0,3,2024,12,2,1,4,-1,3,59,6,30,3,13,4,6,0,0,0,0,4,1,4,0,0,0,1,2,2,0,0,22,1
2024,9,0,-1,13,6,2,0,0,0,0,0,0,4,1,-1,9,2,22,5,1332,1,1,2,0,2,2024,14,3,1,5,-1,3,630,3,50,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,13,10
2024,9,0,-1,19,3,7,0,4,1,0,7,2,1,1,-1,9,2,22,5,1461,2,9,1,0,3,2024,14,1,3,1,-1,3,6123,3,30,-1,-1,4,3,6123,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,1,0,9
2024,9,0,-1,19,5,1,0,0,0,0,1,0,1,1,-1,6,2,23,5,1461,2,5,1,0,1,2024,4,2,2,2,-1,3,666,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,11,1,1,2,1,1,7,2
2024,9,0,-1,2,0,0,0,0,0,0,0,0,1,1,-1,9,1,19,4,1595,1,6,-1,0,-1,2024,21,1,1,6,-1,3,527,1,30,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,2,1,2,1,0,23,11
2024,9,0,-1,19,2,6,0,1,0,0,0,0,3,9,-1,9,1,23,5,2143,2,6,1,0,1,2024,20,2,3,1,-1,6,0,6,20,-1,13,4,6,0,-1,-1,0,4,4,1,-1,-1,0,1,1,2,1,1,21,4
2024,9,0,-1,19,8,4,0,1,0,0,0,0,1,1,-1,6,1,20,4,1332,1,5,-1,0,-1,2024,99,1,1,5,-1,6,0,6,30,-1,17,1,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,-1,1,1,18,11
2024,9,0,-1,19,7,3,0,0,0,0,0,0,1,1,-1,6,2,22,5,1461,2,10,2,0,3,2024,13,2,2,2,-1,6,0,6,60,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,15,9
2024,9,0,8,8,5,8,0,6,0,0,0,0,2,1,6,6,2,19,4,1397,1,21,7,0,1,2024,43,2,1,2,-1,3,4130,6,30,3,13,4,3,321,0,0,0,4,1,2,0,0,0,2,1,2,0,0,20,11
2024,9,0,-1,19,3,7,0,0,0,0,1,0,3,1,-1,9,2,24,5,1332,1,4,8,0,1,2024,33,2,2,4,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,18,9
2024,9,0,-1,19,8,4,0,8,0,0,0,0,1,1,-1,9,2,20,4,1461,2,9,6,0,3,2024,10,2,1,3,-1,3,19,1,40,-1,-1,2,6,0,-1,-1,14,1,1,1,-1,-1,0,1,2,1,1,0,9,4
2024,9,0,-1,19,2,5,0,0,0,0,0,0,2,1,-1,9,1,24,5,1595,1,6,7,0,2,2024,42,2,1,4,-1,3,282,3,50,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,3,1,1,0,12,4
2024,9,0,-1,19,4,8,0,2,1,10,7,0,1,1,-1,9,1,17,4,1332,1,3,9,0,3,2024,20,1,1,6,-1,6,0,6,30,-1,13,4,6,0,-1,-1,17,4,2,2,-1,-1,0,1,1,2,1,0,21,7
2024,9,0,-1,19,5,1,0,0,0,0,0,0,2,1,-1,9,2,25,5,1332,8,0,3,0,1,2024,14,2,3,6,-1,3,638,6,60,-1,0,-1,-1,-1,-1,-1,0,6,1,2,-1,-1,0,2,1,2,1,0,22,3
2024,9,0,-1,19,4,7,0,1,0,0,0,0,3,9,-1,6,2,24,5,1461,2,7,6,0,1,2024,14,2,1,2,-1,6,0,6,30,-1,13,2,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,20,5
2024,9,0,-1,19,5,1,0,2,0,0,0,0,1,1,-1,9,2,25,5,1595,1,7,4,0,1,2024,50,2,1,3,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,17,3
2024,9,0,-1,3,7,3,0,0,0,0,0,0,2,9,-1,6,1,24,5,1461,2,6,1,0,1,2024,20,2,2,3,-1,3,4082,3,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,14,4
2024,9,0,12,12,1,5,0,1,0,0,0,0,3,1,6,6,1,23,5,1498,1,19,5,0,2,2024,44,2,1,6,-1,3,27,3,50,1,0,4,6,0,0,0,0,4,1,1,0,0,0,2,3,2,0,0,22,6
2024,9,0,-1,5,4,8,9,8,0,0,0,0,0,1,-1,9,1,20,4,1461,2,7,6,0,2,2024,13,1,1,5,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,15,11
2024,9,0,-1,19,4,8,0,8,0,0,0,0,1,9,-1,2,1,23,5,1332,1,4,1,0,1,2024,20,2,1,6,-1,6,0,3,30,-1,16,2,6,0,-1,-1,15,1,1,1,-1,-1,0,1,3,2,1,0,8,5
2024,9,0,9,9,1,7,0,8,0,0,0,0,1,1,2,2,2,22,5,1461,2,8,1,0,1,2024,5,2,3,2,-1,3,5080,6,30,6,16,2,6,0,0,5,15,1,2,2,0,0,0,1,1,2,0,0,8,1
2024,9,0,-1,19,7,3,0,0,0,0,0,0,1,1,-1,9,1,25,5,1595,1,11,1,0,3,2024,6,5,1,6,-1,1,61,3,70,-1,0,-1,-1,-1,-1,-1,0,5,1,1,-1,-1,0,1,1,1,1,1,22,10
2024,9,0,-1,19,3,7,0,1,0,0,0,0,1,1,-1,2,2,25,5,1461,2,11,4,0,1,2024,4,2,1,3,-1,6,0,6,20,-1,16,4,6,0,-1,-1,0,4,1,2,-1,-1,0,1,2,2,1,0,16,1
2024,9,0,-1,19,4,8,0,0,0,0,0,0,1,1,-1,9,2,19,4,1332,8,1,2,0,1,2024,40,3,1,5,-1,6,0,3,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,16,5
2024,9,0,-1,19,6,2,0,2,1,0,1,2,1,1,-1,9,2,25,5,2143,2,8,1,0,4,2024,13,1,1,1,-1,6,0,6,30,-1,13,4,3,647,-1,-1,15,4,1,2,-1,-1,0,1,1,2,1,0,23,12
2024,9,0,-1,19,1,5,0,2,0,0,0,0,1,1,-1,9,2,21,5,1461,2,9,3,0,3,2024,10,2,1,5,-1,2,194,3,50,-1,19,4,2,1,-1,-1,0,4,2,2,-1,-1,13,2,2,1,1,0,17,12
2024,9,0,18,19,1,5,0,0,0,0,0,0,1,1,2,2,1,24,5,1332,1,5,5,0,1,2024,5,1,1,6,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,1,1,2,0,0,8,2
2024,9,0,9,9,7,5,0,8,0,0,0,0,3,1,6,6,1,22,5,1332,1,6,2,0,1,2024,1,2,1,2,-1,3,112,6,20,6,16,2,3,1009,0,5,15,4,1,1,0,0,0,1,1,2,0,0,0,6
2024,9,0,-1,9,3,7,0,1,1,0,1,11,1,1,-1,9,1,19,4,1461,2,6,1,0,1,2024,13,2,1,4,-1,6,0,6,30,-1,19,4,3,644,-1,-1,0,4,1,1,-1,-1,0,2,1,2,1,0,23,8
2024,9,0,-1,7,8,4,0,0,0,0,0,0,1,9,-1,9,2,25,5,1461,2,6,5,0,2,2024,16,2,1,6,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,3,2,1,0,14,7
2024,9,0,2,2,0,0,0,0,0,0,0,0,4,1,6,6,1,17,4,1332,1,3,8,0,4,2024,52,3,2,6,-1,3,4018,2,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,18,8
2024,9,0,17,19,5,1,0,0,1,0,1,9,4,1,6,6,1,25,5,2143,2,7,2,0,3,2024,5,1,1,2,-1,4,5193,6,60,0,0,-1,0,-1,0,0,0,6,4,1,0,0,0,2,1,2,0,0,3,12
2024,9,0,-1,1,4,8,0,0,0,0,0,0,2,1,-1,9,1,19,4,1461,2,7,-1,0,-1,2024,20,3,1,6,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,16,5
2024,9,0,-1,4,8,4,0,8,1,0,7,9,1,1,-1,6,1,21,5,1461,2,11,4,0,4,2024,22,1,1,7,-1,3,4111,6,60,-1,13,4,3,4112,-1,-1,0,1,2,2,-1,-1,0,2,1,2,1,0,16,4
2024,9,0,18,19,3,7,0,1,0,0,0,0,1,1,6,6,2,23,5,1461,2,5,6,0,2,2024,5,2,2,7,-1,6,0,6,30,3,13,4,6,0,0,0,0,4,2,2,0,0,0,1,1,2,0,0,17,12
2024,9,0,-1,13,2,6,0,0,5,0,2,0,1,1,-1,9,1,24,5,1991,1,10,4,0,4,2024,99,2,3,7,-1,3,94,6,60,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,1,9,3
2024,9,0,-1,19,2,6,0,1,0,0,0,0,1,9,-1,9,2,23,5,1461,2,5,1,0,1,2024,20,2,4,2,-1,6,0,6,30,-1,16,4,6,0,-1,-1,17,1,1,1,-1,-1,0,1,3,2,1,1,7,3
2024,9,0,-1,19,5,7,0,0,1,10,7,2,4,1,-1,6,2,17,4,1461,2,6,5,0,1,2024,20,1,1,1,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,19,8
2024,9,0,-1,19,2,6,0,0,0,0,0,0,1,1,-1,6,1,24,5,2143,2,7,3,0,1,2024,16,2,1,6,-1,3,1031,6,30,-1,0,-1,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,23,8
2024,9,0,-1,7,1,3,0,2,0,0,0,0,2,1,-1,6,2,22,5,1950,2,4,1,0,1,2024,33,2,1,6,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,19,5
2024,9,0,14,14,2,4,0,6,0,0,0,0,4,1,6,6,2,25,5,1461,2,6,5,0,1,2024,55,3,1,3,-1,5,0,6,30,6,16,2,6,0,0,5,15,1,1,1,0,0,0,1,1,2,0,0,16,6
2024,9,0,9,9,8,6,0,8,0,0,0,0,1,1,2,2,2,18,4,1461,2,10,10,0,1,2024,12,2,1,6,-1,3,61,6,30,6,16,2,6,0,0,4,14,1,1,2,0,0,0,1,1,2,0,0,16,3
2024,9,0,13,13,7,3,0,8,0,10,4,1,1,1,6,6,1,23,5,1991,1,7,9,0,3,2024,43,2,1,3,-1,6,0,3,70,1,0,4,-1,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,18,7
2024,9,0,-1,19,6,2,0,0,0,0,0,0,2,1,-1,9,2,25,5,1461,2,7,6,0,4,2024,14,3,3,7,-1,1,1,7,70,-1,0,-1,3,630,-1,-1,0,1,1,1,-1,-1,0,2,1,1,1,0,12,3
2024,9,0,3,3,5,1,0,0,0,0,0,0,2,1,2,2,2,24,5,1461,2,8,5,0,2,2024,5,4,2,2,-1,1,57,3,70,0,0,-1,0,-1,0,0,0,1,4,1,0,0,0,2,1,1,0,0,9,1
2024,9,0,-1,19,1,5,0,0,0,0,0,0,3,1,-1,9,2,22,5,1332,1,2,2,0,1,2024,4,1,1,4,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,17,9
2024,9,0,-1,19,7,2,0,2,0,0,0,0,4,1,-1,6,1,20,4,1950,2,4,6,0,3,2024,63,1,1,5,-1,4,4297,6,30,-1,16,2,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,-1,1,0,12,10
2024,9,0,-1,2,0,0,0,3,1,9,1,0,0,1,-1,6,1,21,5,1461,2,8,3,0,2,2024,42,2,3,3,-1,3,1089,1,50,-1,-1,4,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,1,1,1,14,12
2024,9,0,-1,19,5,1,0,0,0,0,0,0,4,1,-1,6,2,24,5,1595,1,10,1,0,1,2024,10,1,1,6,-1,6,0,6,20,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,17,5
2024,9,0,-1,19,8,5,0,0,0,0,0,0,1,1,-1,9,1,22,5,1332,1,1,9,0,4,2024,99,2,1,5,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,-1,1,1,1,12
2024,9,0,-1,9,6,4,0,6,0,0,0,0,2,1,-1,9,2,23,5,1461,2,4,1,0,4,2024,7,2,1,7,-1,3,540,3,60,-1,13,4,6,0,-1,-1,0,4,2,2,-1,-1,0,2,1,2,1,0,22,12
2024,9,0,7,7,1,2,0,5,0,0,0,0,4,1,6,6,1,21,5,1332,1,5,3,0,1,2024,1,2,1,4,-1,3,123,3,30,8,18,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,8,4
2024,9,0,-1,19,5,8,0,0,0,0,0,0,1,9,-1,9,1,22,5,2143,2,8,1,0,1,2024,20,2,4,7,-1,3,435,6,30,-1,0,-1,3,4040,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,1,9
2024,9,0,-1,19,7,3,0,8,0,0,0,0,1,1,-1,9,2,23,5,1461,2,9,8,0,2,2024,34,2,1,1,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,1,17,2
2024,9,0,-1,2,0,0,0,0,0,0,0,0,2,1,-1,6,2,22,5,1461,2,6,1,0,1,2024,20,2,1,7,-1,4,4210,6,30,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,1,3,2,1,0,20,9
2024,9,0,-1,7,8,2,0,6,0,0,0,0,1,1,-1,6,1,18,4,1332,1,1,-1,0,-1,2024,20,2,1,5,-1,3,4040,3,40,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,3,2,1,0,10,11
2024,9,0,-1,5,5,8,0,4,0,0,0,0,4,1,-1,9,1,19,4,2143,2,6,3,0,1,2024,99,1,1,6,-1,3,760,1,30,-1,-1,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,-1,1,0,18,11
2024,9,0,-1,9,8,2,0,6,0,0,0,0,1,9,-1,9,2,24,5,1332,1,4,1,0,1,2024,20,2,4,7,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,3,2,1,1,19,4
2024,9,0,-1,19,1,5,0,2,0,0,0,0,1,1,-1,6,2,22,5,1796,2,11,2,0,1,2024,10,2,1,5,-1,3,194,1,50,-1,-1,2,3,19,-1,-1,14,1,1,1,-1,-1,0,2,3,2,1,0,15,5
2024,9,0,-1,7,5,8,9,0,1,0,7,0,1,1,-1,9,1,17,4,1461,2,6,7,0,1,2024,46,3,3,2,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,5,4,1,-1,-1,0,2,1,2,1,0,22,4
2024,9,0,-1,19,6,2,0,2,0,0,0,0,1,1,-1,9,2,23,5,1332,1,5,8,0,2,2024,6,1,1,6,-1,3,58,6,30,-1,19,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,19,11
2024,9,0,-1,19,7,3,0,2,0,0,0,0,3,1,-1,9,1,24,5,2143,2,8,2,0,1,2024,50,4,2,6,-1,6,0,6,30,-1,13,4,6,0,-1,-1,17,1,1,1,-1,-1,0,1,1,2,1,0,16,6
2024,9,-1,-1,6,5,3,0,0,0,0,0,0,3,9,-1,9,1,23,5,1332,8,1,1,0,1,2024,6,2,1,6,-1,3,669,6,30,-1,0,-1,6,0,-1,-1,0,1,9,-1,-1,-1,99,1,2,2,1,1,15,2
2024,9,0,15,15,7,3,0,0,1,0,1,9,1,1,6,6,1,22,5,1595,1,6,2,0,1,2024,62,2,3,4,-1,4,4562,6,40,0,0,-1,0,-1,0,0,0,6,1,1,0,0,0,2,1,-1,0,0,21,7
2024,9,0,-1,19,5,5,0,8,0,0,0,0,1,1,-1,6,2,25,5,2143,2,6,6,0,1,2024,13,1,1,5,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,17,5
2024,9,0,-1,19,4,8,0,1,0,0,0,0,3,1,-1,6,1,25,5,1498,1,17,1,0,1,2024,40,2,2,5,-1,4,579,6,30,-1,13,4,6,0,-1,-1,0,4,8,1,-1,-1,0,1,1,2,1,0,21,10
2024,9,0,9,9,5,3,0,5,0,0,0,0,3,1,6,6,1,25,5,1595,1,6,8,0,1,2024,12,2,1,6,-1,3,19,6,40,8,18,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,17,8
2024,9,0,9,9,1,7,0,8,0,0,0,0,1,1,6,6,1,25,5,1950,2,2,1,0,1,2024,61,2,1,7,-1,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,-1,0,1,14,7
2024,9,0,-1,19,3,7,0,0,1,0,0,0,1,1,-1,9,2,24,5,1332,1,3,9,0,4,2024,3,2,1,3,-1,3,66,3,60,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,1,1,1,1,17,7
2024,9,0,18,19,2,6,0,0,5,4,0,0,1,1,6,6,2,21,5,1498,1,17,7,0,1,2024,52,2,1,6,-1,6,0,6,20,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,1,1,2,0,0,20,10
2024,9,0,9,9,6,4,0,5,0,0,0,0,4,1,6,6,1,23,5,1461,2,8,2,0,1,2024,52,2,4,2,-1,6,0,6,30,3,13,2,6,0,0,5,15,4,8,2,0,0,0,1,1,2,0,0,19,12
2024,9,0,-1,19,4,7,0,0,0,0,0,0,3,1,-1,9,1,19,4,1332,1,5,8,0,2,2024,99,2,3,2,-1,1,74,3,70,-1,0,-1,1,74,-1,-1,0,6,2,2,-1,-1,0,1,1,-1,1,1,22,8
2024,9,0,-1,19,7,3,0,0,0,0,0,0,2,1,-1,6,1,24,5,1332,8,4,4,0,3,2024,46,4,4,3,-1,3,289,3,70,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,2,1,2,1,1,18,11
2024,9,0,-1,19,4,4,0,6,0,10,0,0,4,1,-1,9,2,23,5,2143,2,11,2,0,3,2024,31,1,1,1,-1,3,611,6,30,-1,13,2,6,0,-1,-1,14,4,1,1,-1,-1,0,1,1,2,1,0,2,1
2024,9,0,18,19,2,6,0,4,1,0,0,0,2,1,6,6,1,25,5,1332,1,5,-1,0,-1,2024,43,2,1,6,-1,1,4,1,30,1,0,2,3,4,0,0,0,1,1,1,0,0,0,2,1,1,0,0,10,6
2024,9,0,-1,19,3,7,0,0,2,10,0,0,1,1,-1,6,1,21,5,1461,2,7,6,0,2,2024,13,3,1,7,-1,3,635,6,40,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,1,21,7
2024,9,0,-1,19,4,8,0,8,0,0,0,0,3,1,-1,6,2,23,5,2143,2,9,2,0,1,2024,20,2,1,2,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,2,1,0,21,6
2024,9,0,5,5,5,1,0,8,0,0,0,0,4,1,6,6,1,20,4,1461,2,5,5,0,1,2024,44,2,2,3,-1,6,0,6,30,6,16,4,6,0,0,4,14,1,1,2,0,0,0,1,1,2,0,0,12,12
2024,9,0,17,19,3,8,0,0,0,0,1,4,1,1,6,6,1,19,4,1461,2,8,-1,0,-1,2024,60,1,1,6,-1,3,4212,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,-1,0,0,13,4
2024,9,0,-1,19,2,7,0,0,0,0,1,4,4,1,-1,9,2,19,4,1333,1,6,6,0,5,2024,33,1,3,6,-1,3,594,3,30,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,3,2
2024,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,9,-1,6,1,18,4,1461,2,5,-1,0,-1,2024,6,4,1,2,-1,6,0,2,30,-1,13,-1,6,0,-1,-1,-1,7,8,-1,-1,-1,99,1,2,2,1,0,4,8
2024,9,0,18,19,6,2,0,0,1,0,0,7,1,1,6,6,1,23,5,1332,8,1,-1,0,-1,2024,61,1,1,2,-1,3,40,3,70,0,0,-1,0,-1,0,0,0,6,2,2,0,0,0,2,1,-1,0,0,2,3
2024,9,0,-1,3,5,1,0,0,0,0,0,0,1,1,-1,9,2,25,5,1950,2,5,7,0,3,2024,16,2,1,5,-1,3,164,6,50,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,17,7
2024,9,0,-1,10,2,7,0,8,0,0,0,0,2,1,-1,6,1,23,5,2143,2,11,5,0,4,2024,63,3,3,7,-1,3,470,6,60,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,0,12,7
2024,9,0,8,8,3,5,0,1,0,0,0,0,4,1,6,6,1,24,5,1332,1,5,10,0,2,2024,43,2,1,3,-1,3,4,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,14,12
2024,9,0,-1,19,1,5,0,1,0,0,0,0,1,1,-1,9,1,25,5,2143,2,10,1,0,1,2024,10,2,1,7,-1,3,186,6,30,-1,19,2,3,189,-1,-1,15,4,5,2,-1,-1,0,1,1,2,1,0,23,12
2024,9,0,-1,3,5,1,0,0,0,0,0,0,2,9,-1,9,2,18,4,1332,8,1,5,0,4,2024,42,2,4,7,-1,3,282,3,50,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,3,1,1,0,11,8
2024,9,0,-1,19,7,3,0,1,0,0,0,0,2,1,-1,9,1,25,5,1461,2,11,7,0,1,2024,50,2,1,1,-1,3,374,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,12,4
2024,9,0,-1,11,7,3,0,0,1,0,1,0,2,1,-1,9,1,25,5,1991,1,10,6,0,1,2024,99,1,2,7,-1,3,1,6,60,-1,0,-1,6,0,-1,-1,0,1,8,4,-1,-1,0,2,1,-1,1,1,16,10
2024,9,0,-1,19,1,5,0,1,0,0,0,0,1,1,-1,9,2,24,5,1461,2,6,-1,0,-1,2024,31,1,1,5,-1,3,6514,3,40,-1,19,2,3,6514,-1,-1,15,1,1,2,-1,-1,0,1,1,2,1,0,11,9
2024,9,0,-1,5,4,8,0,1,0,10,1,2,1,1,-1,6,1,24,5,1461,2,6,3,0,1,2024,20,1,1,1,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,0,5,6
2024,9,0,-1,19,1,5,0,0,0,0,0,0,1,1,-1,6,1,21,5,1461,2,6,1,0,1,2024,13,1,1,4,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,20,11
2024,9,0,-1,10,3,7,0,0,0,0,0,0,1,9,-1,9,1,21,5,1332,1,6,1,0,1,2024,20,1,1,6,-1,3,4038,6,30,-1,0,-1,-1,-1,-1,-1,17,1,1,1,-1,-1,0,1,1,2,1,1,17,9
